"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCA41","OUT013",3085.05163646708
"FDD51","OUT017",862.114026830595
"NCZ53","OUT045",2917.99113636292
"FDP01","OUT027",3929.46747707205
"FDY25","OUT049",2999.24803362139
"FDB17","OUT018",2602.05189493981
"NCV54","OUT018",1609.09832991708
"FDJ32","OUT017",1140.34917001721
"FDA37","OUT049",2109.84905523293
"FDG35","OUT035",2931.37369939445
"NCM05","OUT018",3878.62469732678
"FDG45","OUT046",3368.22413201239
"FDH28","OUT013",741.991848322358
"NCE18","OUT049",4005.48967475556
"FDH38","OUT045",1799.46468244951
"FDR56","OUT013",3227.60476930362
"FDH17","OUT027",3053.57592157511
"FDD39","OUT049",3561.98574525549
"FDB41","OUT049",914.035291699206
"NCR53","OUT046",3511.17188479641
"FDX46","OUT017",1089.99957309125
"FDV28","OUT049",747.272590671477
"FDA08","OUT018",2435.50021193354
"FDH45","OUT017",875.573086794104
"NCS38","OUT010",-134.858386554921
"FDD40","OUT010",1214.24142658471
"DRM59","OUT035",2584.13044089775
"NCJ43","OUT018",2492.12292496661
"NCN29","OUT013",852.942785985275
"NCC19","OUT045",2932.54607993677
"FDR56","OUT035",3317.07882344706
"FDZ43","OUT049",3977.3543130348
"FDJ32","OUT010",-890.533243693616
"DRH03","OUT017",1598.25475668494
"NCZ54","OUT035",2741.01776762577
"FDE26","OUT017",2448.54182563289
"FDS03","OUT045",967.208780739147
"DRZ24","OUT019",-27.4320892766202
"FDO48","OUT027",4986.89283851782
"FDW39","OUT049",2937.01412653507
"NCK05","OUT049",1061.31818814936
"NCK30","OUT017",4092.0284226625
"FDT27","OUT018",3490.49783057101
"FDS08","OUT019",925.931621177643
"NCJ19","OUT049",963.963459978262
"FDC58","OUT045",679.771426618125
"DRE37","OUT013",3003.70730410137
"FDW02","OUT035",2181.15546806219
"FDJ02","OUT010",526.139543467515
"FDX09","OUT045",2752.90688966577
"FDT31","OUT010",1091.92569509688
"FDI24","OUT049",2933.62890779399
"FDY09","OUT045",2746.20357042862
"FDV28","OUT045",579.072241735718
"DRM47","OUT049",3135.22834183588
"FDT52","OUT019",2029.1971662164
"FDI48","OUT018",650.759656235738
"FDY55","OUT017",4154.4302883007
"FDU48","OUT013",2098.1632329566
"FDN25","OUT045",896.281582428444
"FDP20","OUT049",2112.5591429527
"FDJ15","OUT013",3051.35059204376
"FDD04","OUT018",2000.71223275061
"FDY58","OUT045",3568.36434859386
"FDR37","OUT018",2695.67970910247
"FDF44","OUT013",2126.02105610174
"FDD32","OUT045",1338.58045972892
"FDR57","OUT017",2634.08116935157
"DRG39","OUT027",2349.40462730136
"FDX15","OUT017",2643.2654496142
"DRN37","OUT045",2561.46751549277
"FDW40","OUT027",3771.6509845229
"FDB32","OUT049",1618.31750035977
"FDM40","OUT018",2021.43859294356
"FDE39","OUT027",3385.13464875989
"DRH49","OUT017",1427.15545125666
"FDT46","OUT049",936.692181625396
"NCF06","OUT035",4169.34754564184
"FDP07","OUT017",3221.14599845595
"FDC04","OUT013",3841.66414665841
"FDZ32","OUT017",1820.3325512535
"FDD50","OUT045",2620.7516488254
"FDU56","OUT017",3063.41917681719
"FDV34","OUT017",1359.95795073593
"NCY41","OUT013",650.473182207677
"NCK18","OUT046",2645.770289684
"DRH25","OUT049",941.382143656309
"FDT57","OUT046",3770.53808046347
"FDV56","OUT018",1498.39039659645
"FDV12","OUT045",1537.19381746939
"FDN52","OUT017",1571.94490308145
"FDX38","OUT035",1019.7122741884
"FDE47","OUT018",1673.38781379636
"NCO07","OUT013",3364.74152134128
"FDV09","OUT027",3880.78490934408
"FDZ23","OUT019",1078.42122601724
"DRH51","OUT018",1142.21022546576
"NCY54","OUT045",2629.61482843925
"DRG49","OUT013",3885.88287611454
"NCC19","OUT049",3116.1627556071
"NCV53","OUT045",3719.9752846985
"FDZ47","OUT019",-251.498906159094
"NCO26","OUT018",1512.13912940135
"NCP02","OUT045",896.073771297182
"NCW30","OUT018",3768.20582771505
"NCN55","OUT046",3786.81021583473
"FDB20","OUT010",-647.059162664877
"DRL11","OUT013",2538.29288759287
"DRD60","OUT045",2816.17466870466
"FDW14","OUT010",-419.291852893244
"FDL27","OUT010",-841.294249281035
"FDU09","OUT018",670.264631269855
"DRH36","OUT027",2677.42108306266
"FDP34","OUT027",3946.69898604837
"FDE04","OUT017",2984.28551361487
"FDZ57","OUT027",3555.17221476054
"FDF02","OUT010",-262.617277746437
"FDG28","OUT045",3843.53943009975
"NCI31","OUT046",575.141274692631
"FDT43","OUT013",900.420356276561
"FDU20","OUT046",1977.35752618352
"FDD53","OUT013",764.25414690716
"FDW15","OUT045",2391.61930496415
"NCT53","OUT045",2493.06040352838
"NCG55","OUT027",3257.20540371671
"FDD48","OUT035",1979.61963307974
"FDG47","OUT049",4246.35820632732
"FDI21","OUT017",1145.00488519986
"FDT27","OUT017",3861.49932319019
"DRO35","OUT013",1881.50389051631
"FDD33","OUT017",3797.04849138746
"FDC04","OUT035",3997.10232279148
"FDY34","OUT013",2711.32935730949
"DRJ49","OUT049",2104.89116765463
"FDE05","OUT049",2469.80788181732
"FDU31","OUT017",3631.10158854907
"NCN19","OUT027",4436.51801038413
"FDK56","OUT027",4402.73498901554
"FDK58","OUT017",1805.15915692257
"NCJ42","OUT035",1764.57274694133
"FDZ34","OUT027",4485.79459923248
"FDA52","OUT018",2551.47254330783
"NCR29","OUT013",920.791181419836
"FDT48","OUT035",3291.80862388957
"DRJ51","OUT019",1709.78836615762
"NCS54","OUT046",2827.09915024183
"FDV01","OUT035",2658.11264604674
"DRG51","OUT027",4081.99766306342
"NCG42","OUT013",2082.59972141608
"FDA51","OUT049",1966.09280860115
"FDV19","OUT010",709.553295137389
"NCT18","OUT045",2815.28992597855
"NCS41","OUT045",2856.03781304115
"FDO03","OUT046",3667.25835638799
"FDL12","OUT010",-907.327021744638
"FDY37","OUT010",449.345096192673
"FDI58","OUT049",1626.16028817226
"FDT28","OUT018",2131.73001555238
"NCC42","OUT010",308.541462838963
"FDO01","OUT017",2200.39294445916
"FDJ02","OUT013",2439.50342976117
"FDQ04","OUT018",437.974659454494
"DRL47","OUT013",1995.75130971801
"FDZ32","OUT035",1910.24883955834
"FDC35","OUT035",3407.12800761404
"FDX14","OUT045",1166.72055284248
"FDZ35","OUT013",1765.89921575961
"FDL14","OUT013",2571.12924872236
"FDO04","OUT049",1002.04102816041
"DRK11","OUT017",2511.82366862985
"FDB44","OUT018",3075.43265443604
"FDZ50","OUT049",3093.16433276089
"FDI12","OUT027",2928.54165579338
"FDU43","OUT017",3891.47239885567
"FDD58","OUT010",-343.658373861555
"FDB27","OUT017",3214.1789073818
"FDB04","OUT018",1188.71074006809
"NCO17","OUT013",1896.65761948915
"FDL12","OUT017",1072.23174657587
"DRJ13","OUT049",2659.49005081379
"FDD57","OUT045",1511.63677011962
"FDW19","OUT035",1981.39403024155
"DRD27","OUT018",1334.37385976513
"FDH27","OUT027",3795.98279190718
"NCW30","OUT027",5500.31010349627
"FDR40","OUT018",1096.24121382981
"FDG05","OUT013",2584.76585992958
"NCY41","OUT019",-1305.94636056553
"FDI38","OUT018",3050.31373431112
"FDR20","OUT046",779.769727185837
"FDE09","OUT017",1872.44721315049
"FDN50","OUT019",-319.28253518004
"DRF27","OUT045",2385.60393929337
"DRF51","OUT013",666.926502348149
"NCO02","OUT019",-843.244792516152
"FDB51","OUT027",2466.26861615506
"FDJ50","OUT013",916.158217095138
"FDN52","OUT013",1451.46355648591
"FDX14","OUT013",1314.65136577613
"FDT27","OUT019",1875.060403349
"FDV10","OUT013",780.985454114934
"FDU33","OUT046",785.258805706066
"FDU58","OUT046",2990.26976170885
"NCP42","OUT027",4531.0374151815
"FDL51","OUT027",4874.08024844938
"DRH15","OUT027",2212.2853948504
"FDU16","OUT017",1528.33456164257
"FDW15","OUT017",2566.16299475706
"FDQ44","OUT045",1875.76338741054
"NCI06","OUT027",4305.99613168684
"DRK23","OUT019",2059.40076727928
"FDC28","OUT035",1894.72655292478
"NCY17","OUT019",-1211.90434894764
"NCV05","OUT018",2183.75211781711
"FDM34","OUT019",175.837057411569
"DRD60","OUT027",4351.77451347507
"FDT38","OUT046",1412.85122380989
"FDQ57","OUT018",2060.58961890867
"FDE59","OUT027",2092.46340380877
"NCM43","OUT046",2608.35085299385
"DRI51","OUT049",2829.92628558491
"NCG30","OUT017",2032.69891641404
"NCK54","OUT035",1963.28187940642
"FDQ16","OUT019",-158.260786647268
"FDI36","OUT013",3206.12093514136
"FDX16","OUT027",3838.35708563544
"FDA34","OUT046",2790.70579492861
"FDJ48","OUT018",3638.36718168173
"FDU47","OUT035",2434.20698656322
"FDS39","OUT046",2320.33358121932
"FDD11","OUT046",3974.6983443848
"FDM16","OUT027",2720.47236109564
"FDU56","OUT018",2657.30616299192
"FDQ32","OUT017",2095.79857891077
"DRK35","OUT013",703.516085501408
"FDA58","OUT049",3782.91000230787
"DRG48","OUT019",395.728973946486
"FDT59","OUT010",1778.39417762337
"FDQ31","OUT019",-405.552204636911
"FDS51","OUT018",769.261357564265
"FDW32","OUT027",2905.24182927057
"FDI15","OUT027",5614.4022029935
"NCV30","OUT017",1064.58496850239
"DRG25","OUT049",3076.12189736335
"FDT02","OUT013",666.503610525498
"FDO33","OUT027",3262.20957358288
"FDP38","OUT035",1005.56524954028
"FDZ45","OUT035",3286.16664845603
"NCA54","OUT027",4303.7505381704
"FDU33","OUT017",893.677575892858
"FDN58","OUT017",3835.17471496527
"FDI05","OUT045",1208.89342531074
"FDM57","OUT019",-512.360131984636
"NCS42","OUT027",2883.54843216637
"FDB57","OUT045",3487.79380885367
"FDC03","OUT045",3096.01095082954
"FDZ58","OUT013",1937.91263568101
"NCK29","OUT045",1845.36705870457
"NCR53","OUT045",3450.41610194227
"FDE26","OUT027",3791.45450838387
"FDU52","OUT049",2572.14883388003
"FDE41","OUT027",2862.97767122187
"FDU38","OUT018",2758.66921664662
"FDA52","OUT017",2941.83220796182
"FDW46","OUT046",1091.92768504482
"DRI59","OUT035",3688.7431657545
"FDT38","OUT035",1541.19193423112
"FDL33","OUT018",2829.80672037442
"FDQ01","OUT027",5444.54838426674
"FDJ08","OUT046",3047.28778576068
"FDQ47","OUT049",772.270660417203
"NCZ18","OUT013",3951.80683872083
"FDE29","OUT017",1066.59465957505
"FDF10","OUT027",3834.19822359115
"FDC48","OUT049",1476.8588585903
"FDY58","OUT013",3653.46327273426
"NCX30","OUT010",1976.27542280597
"FDV11","OUT013",2901.60749478734
"FDT46","OUT046",835.606271169814
"DRD01","OUT019",-962.732797026103
"FDQ11","OUT013",4099.05749745869
"NCM41","OUT017",1582.78755076609
"NCC55","OUT013",665.484521040579
"FDG45","OUT027",4836.36673813823
"NCQ54","OUT049",2764.15032011131
"FDM34","OUT045",1968.38250773246
"FDD17","OUT019",1851.26903334137
"FDN38","OUT027",5407.86719922438
"FDB53","OUT018",2103.47378594145
"NCL06","OUT035",4252.71861334165
"NCV18","OUT019",-595.033428059595
"FDX25","OUT013",2929.01445412538
"FDB39","OUT046",933.04724712763
"FDC33","OUT049",3283.42712583444
"NCO14","OUT018",472.445255416403
"FDA58","OUT027",5184.10792442397
"NCQ02","OUT017",3065.74485971955
"NCR53","OUT017",3654.08399052774
"FDN52","OUT046",1463.07061157556
"FDG26","OUT046",4037.8812760889
"FDE23","OUT027",2266.73929460563
"DRI37","OUT013",961.045159087004
"DRH37","OUT018",2363.93584747988
"FDO01","OUT035",2211.62301715174
"FDK45","OUT049",1937.70353913592
"FDP23","OUT049",3544.34166388487
"FDM33","OUT035",3616.93124169314
"FDD36","OUT017",2019.51506773315
"FDL56","OUT017",1500.41113976045
"FDT27","OUT010",1862.05378001558
"FDG52","OUT017",858.757074923188
"NCL42","OUT035",3966.56532197105
"DRJ24","OUT046",2934.52136712805
"FDV38","OUT046",860.632856857346
"FDT35","OUT045",2683.48099596503
"FDY51","OUT045",3411.11998955283
"FDC37","OUT017",1804.29660120063
"NCP43","OUT013",2902.3661812118
"FDO33","OUT045",1715.03070745383
"FDW04","OUT018",1833.6469138025
"NCC31","OUT046",2472.62307521289
"FDK22","OUT049",3527.14838279872
"FDJ50","OUT017",1012.28912187334
"FDV13","OUT017",1592.79415659268
"DRL60","OUT017",2533.99803089834
"FDW03","OUT017",1808.84208399761
"FDY27","OUT035",2982.91063911208
"FDB39","OUT027",2369.58492894155
"FDU59","OUT045",2517.69979290934
"FDZ57","OUT049",2188.52096122422
"FDO21","OUT049",3709.01987403809
"FDS43","OUT018",2736.35447086546
"FDU28","OUT010",1110.41328087678
"FDC51","OUT010",92.0086415181797
"FDW16","OUT010",-380.698900846138
"FDP32","OUT010",60.9191199856299
"FDB60","OUT019",1216.18652001093
"NCQ30","OUT046",1887.69518542984
"FDD26","OUT049",3076.7502715332
"FDI44","OUT045",1211.62994945072
"DRH23","OUT046",878.340735580017
"FDO44","OUT046",1771.08240049417
"FDG04","OUT046",2998.85475514891
"FDM32","OUT027",2939.12707952375
"FDM09","OUT013",2776.82003578826
"FDZ47","OUT013",1639.03054130551
"FDM40","OUT027",3743.1462305603
"FDY48","OUT017",1746.69568208165
"NCM30","OUT045",618.673040758826
"FDX36","OUT010",1668.5640998052
"DRF03","OUT017",768.350528112415
"FDN51","OUT049",4247.4495076062
"FDM57","OUT049",1519.37513230057
"FDB35","OUT049",1655.84567498693
"FDY13","OUT027",2748.86360878986
"FDA37","OUT017",2132.43665302986
"NCX53","OUT017",2372.74791256215
"FDD59","OUT018",1094.95129076424
"FDX10","OUT019",-1238.25755367134
"FDC03","OUT018",2881.2209426732
"FDW43","OUT035",3769.83889141205
"FDW10","OUT046",2790.19956903876
"FDY14","OUT027",5604.00322366215
"FDV43","OUT045",703.640527364297
"FDO40","OUT013",2454.58688859437
"FDP46","OUT027",2923.11419325549
"NCE43","OUT019",763.374348778484
"FDD05","OUT035",2047.92682272758
"FDJ60","OUT010",764.727722317506
"DRE27","OUT018",1259.8190853959
"FDO11","OUT035",4149.44042124764
"DRG11","OUT027",3132.58025709616
"FDK33","OUT010",1493.03302930778
"DRM23","OUT045",2619.94306672941
"FDJ02","OUT027",3851.89097635395
"NCZ05","OUT045",1583.3808961647
"NCL30","OUT013",2004.02121457265
"FDZ19","OUT018",2496.88226442282
"FDM45","OUT049",2047.01712459307
"FDO36","OUT046",2832.10469004139
"NCK31","OUT045",765.103539908906
"DRJ37","OUT045",2384.11534108481
"FDP24","OUT018",1609.84111767621
"FDF46","OUT013",1845.1461859938
"FDX46","OUT019",-906.371494579354
"NCL18","OUT045",2955.9865519178
"FDJ26","OUT013",3434.90138547485
"FDJ07","OUT045",1780.40947060062
"FDY15","OUT013",2547.70512606707
"DRG01","OUT045",1161.44291324734
"FDF58","OUT045",987.733445891257
"FDZ14","OUT019",79.2959369816312
"FDP31","OUT049",1159.03386659173
"FDH45","OUT013",804.396932405087
"FDA09","OUT010",936.952871354788
"FDW31","OUT035",3360.57216415433
"FDA57","OUT046",699.89295168234
"NCE55","OUT035",2924.27499099818
"FDC17","OUT019",1481.27450075815
"FDC59","OUT013",1102.63608029373
"FDA22","OUT013",2699.57280103804
"FDK52","OUT035",3688.11340959069
"NCM26","OUT046",2426.85954942079
"NCT53","OUT035",2758.81099958768
"FDW45","OUT018",2120.47561219893
"NCI18","OUT035",3644.97190376458
"FDE38","OUT018",2339.75728007134
"FDF08","OUT019",-396.651106194129
"FDY58","OUT010",1716.94585362221
"FDF58","OUT019",-860.301510904329
"FDX39","OUT017",3491.05997220098
"FDB44","OUT049",3447.90681789438
"FDF28","OUT013",2073.36276073128
"FDE39","OUT013",1910.2039304322
"FDT37","OUT018",3719.60385279998
"FDZ45","OUT017",3261.64059973619
"FDO40","OUT035",2576.06228720441
"FDM57","OUT027",2886.0313581013
"DRG36","OUT017",2826.11243762939
"FDY36","OUT010",-698.64219114711
"DRL60","OUT027",3878.27028574103
"FDS25","OUT019",-132.466379860054
"DRF49","OUT027",3210.30932343426
"FDP16","OUT045",3800.91086307188
"FDS60","OUT049",2975.01288785016
"FDU15","OUT027",2185.627895225
"FDK43","OUT046",2033.94612957584
"FDN25","OUT046",1009.12039459644
"FDE53","OUT049",1791.52043623778
"FDB22","OUT013",2512.58493292898
"FDE39","OUT017",2018.49351425026
"FDX35","OUT035",3746.7116918658
"NCG54","OUT049",2788.35510339361
"FDH27","OUT035",2500.46069359786
"NCK42","OUT013",3418.7997199146
"FDS25","OUT049",1849.44298686236
"FDI10","OUT018",2510.31139573329
"FDU35","OUT035",1757.35442017278
"FDI04","OUT017",3304.6778719258
"DRK23","OUT035",4087.48532553821
"FDB53","OUT019",459.181097275443
"FDY02","OUT049",4265.69187361436
"FDM60","OUT035",896.429419594537
"NCJ31","OUT010",1785.64944990858
"DRP35","OUT017",2073.46037830415
"NCQ30","OUT018",1646.39306915274
"DRL11","OUT010",614.044352543371
"FDU01","OUT013",3010.48422040248
"FDR39","OUT035",3019.53978924167
"FDO08","OUT046",2714.23418905248
"FDC02","OUT045",4023.14231831736
"NCZ29","OUT035",2138.44237337485
"FDF29","OUT010",206.99424042196
"FDZ23","OUT017",3118.06429854083
"NCU53","OUT018",2314.42973424838
"NCW30","OUT013",4051.14840990401
"NCM26","OUT027",3901.53640743716
"FDV50","OUT027",3398.71079171169
"FDW15","OUT049",2516.21870233771
"FDI35","OUT027",4365.70126981632
"FDO11","OUT017",4083.55649721412
"FDN48","OUT046",1503.35756817262
"NCA17","OUT049",2475.44026521926
"NCN54","OUT013",1303.47766012866
"FDP22","OUT013",890.287612507996
"NCB54","OUT035",2123.08499329189
"FDD08","OUT045",623.850087216367
"DRM48","OUT010",-1315.18221526863
"FDG41","OUT027",3249.80987978948
"FDE44","OUT027",2257.70447253278
"FDE26","OUT035",2464.32219485593
"NCS38","OUT013",1805.46727276597
"NCJ54","OUT018",3343.96160489005
"FDI40","OUT019",-288.745261265597
"FDN45","OUT018",3245.55540869763
"FDU43","OUT046",3829.86000965485
"FDI04","OUT010",1257.31378029373
"NCC07","OUT018",1379.52445570212
"NCC07","OUT019",-248.44857678398
"NCD18","OUT045",3560.30165533035
"FDU55","OUT035",4237.14505183948
"FDX59","OUT035",802.903422692806
"FDR52","OUT049",3172.44307581355
"NCP17","OUT013",1018.7160419105
"FDQ32","OUT045",1922.77138635415
"NCT17","OUT049",3074.28146737532
"FDO10","OUT049",1091.24616971252
"FDE32","OUT049",734.828185519011
"FDN44","OUT045",2497.91775791422
"FDH02","OUT035",1633.47319813166
"FDK60","OUT013",1654.03057921042
"FDS24","OUT019",-472.703282814244
"FDL03","OUT010",1285.12227612464
"FDB46","OUT027",4850.29053774998
"FDO48","OUT049",3667.12622345762
"FDZ39","OUT049",1806.80650455465
"FDT02","OUT027",2112.03870147996
"FDC50","OUT013",1545.61199711087
"FDP39","OUT035",1016.46433629096
"DRG15","OUT018",679.424615117544
"FDP10","OUT018",1365.79091544816
"FDF53","OUT027",4366.85781245023
"FDN34","OUT045",2697.52712930035
"FDK02","OUT045",1841.99936684288
"FDC23","OUT045",2746.92328877129
"FDJ10","OUT019",346.583319617916
"FDE53","OUT035",1870.03394665428
"FDR25","OUT035",4361.07802896245
"FDW50","OUT046",2668.18357274431
"FDS09","OUT049",987.385544040221
"FDW49","OUT010",901.368631517397
"FDU51","OUT046",2882.8718634746
"FDF28","OUT018",1767.30458329569
"NCY30","OUT018",2560.70751693449
"FDD44","OUT045",4060.66553807585
"FDX09","OUT017",2927.46094873914
"NCF30","OUT013",1984.75473777283
"FDZ50","OUT019",1102.18014787842
"FDW37","OUT013",1457.60930716504
"FDD11","OUT049",4113.21981535117
"DRH39","OUT018",945.428773240594
"FDA36","OUT049",3020.86032625012
"NCG43","OUT049",1552.20682048172
"FDF02","OUT035",1796.76685308137
"FDP57","OUT027",3080.74989492622
"NCE42","OUT017",3738.71918682865
"NCR38","OUT027",5397.81689209373
"FDP03","OUT019",104.251165404598
"FDO51","OUT035",929.012317485759
"NCQ42","OUT046",1998.71281877019
"NCM41","OUT046",1460.53161914926
"FDH48","OUT027",2844.63545817149
"DRF60","OUT046",3719.25962051531
"FDJ27","OUT035",1810.39292878343
"FDQ14","OUT013",2472.38924199796
"FDN27","OUT017",1988.58830044045
"NCQ02","OUT046",2996.06112771053
"FDJ33","OUT049",2107.47690273422
"FDP07","OUT027",4565.51895582445
"DRE01","OUT049",3863.53908588933
"FDU36","OUT045",1526.67123781835
"FDL28","OUT017",3756.89167267798
"NCX53","OUT046",2255.98606534582
"FDZ39","OUT013",1744.81725057079
"NCP42","OUT013",3118.73581963699
"FDJ14","OUT035",1528.13779964042
"FDK04","OUT049",1003.97836316324
"NCC19","OUT017",3148.2141896203
"FDS09","OUT018",618.998928108315
"FDZ02","OUT046",1655.2022857504
"FDD35","OUT018",1660.80663929515
"NCY42","OUT017",2401.52555654643
"FDB05","OUT045",3785.87069972695
"FDF20","OUT035",3272.04631002891
"NCO41","OUT018",1287.23899040236
"FDC40","OUT027",2812.35211728706
"FDV58","OUT045",3034.2962400203
"FDZ57","OUT045",2027.34772661797
"DRM35","OUT046",2842.46398065768
"DRN36","OUT018",1234.98654743477
"FDQ13","OUT046",1393.22756598428
"DRO35","OUT010",-85.8089766848888
"NCD43","OUT035",1807.17993182275
"FDA51","OUT018",1574.26574207979
"NCX17","OUT027",5076.51954574206
"NCZ17","OUT049",766.058318240905
"FDR11","OUT027",4052.35010616501
"FDW34","OUT049",3931.33357516729
"FDN50","OUT017",1649.5104843042
"FDS09","OUT046",873.985232821232
"FDS48","OUT018",2162.77480306525
"FDL44","OUT049",2725.24455200479
"DRF48","OUT018",2668.93255209748
"FDA14","OUT018",2120.40859036455
"NCD30","OUT049",1626.16156217751
"FDI16","OUT017",984.263476843721
"NCG06","OUT035",4200.60236912458
"DRZ24","OUT035",2028.09753989304
"NCS17","OUT045",1430.67904203222
"FDB37","OUT045",3771.352837185
"FDE10","OUT035",2218.93836294454
"FDC57","OUT045",3022.175387496
"FDM12","OUT018",2751.07876224893
"FDE24","OUT049",2362.85473321895
"FDW22","OUT045",3452.29917921491
"DRD01","OUT027",2359.24179402697
"NCZ18","OUT027",5393.4050916945
"FDN49","OUT045",671.554093257926
"FDR22","OUT035",1983.42141749715
"FDV08","OUT019",-1124.01179232059
"FDY39","OUT046",2979.1432970029
"FDV36","OUT049",2085.95214387343
"FDO60","OUT045",679.801192940898
"FDU04","OUT027",3399.53584430581
"FDR20","OUT027",2278.85501353876
"FDW19","OUT019",-70.4315589865019
"FDU40","OUT049",3171.96658813888
"FDK15","OUT045",1516.80921972008
"DRF15","OUT035",2582.66096285392
"FDQ25","OUT017",2921.73579182895
"FDI48","OUT019",-983.336620789958
"FDS49","OUT046",1272.49446336006
"FDV22","OUT046",2585.583107642
"NCV42","OUT046",1715.66829616497
"FDX26","OUT046",2938.84278680816
"FDI33","OUT018",1185.6258534832
"FDZ14","OUT049",2071.71910407683
"FDG10","OUT013",994.489851935126
"FDM38","OUT018",589.52130212918
"FDG26","OUT027",5479.11227707152
"FDH46","OUT035",1810.65976899349
"FDN13","OUT018",1317.03032167553
"FDU57","OUT035",2584.00534740557
"NCI06","OUT046",2849.43215370335
"FDM38","OUT045",822.608639050308
"NCG42","OUT010",93.1074563670169
"FDL39","OUT045",2855.84651667923
"FDT31","OUT019",1154.71418054879
"FDV59","OUT013",3485.54688385238
"FDB49","OUT035",1807.82400892997
"FDD58","OUT049",1719.75231999511
"DRN59","OUT046",749.113693063849
"FDX48","OUT049",2602.78464085241
"FDQ11","OUT049",4143.93002339816
"FDY12","OUT049",993.889453313036
"FDQ11","OUT045",3998.59340265728
"DRI11","OUT017",1935.27138696646
"FDY32","OUT027",4057.24094620832
"FDS51","OUT045",936.752980895588
"FDR19","OUT010",433.735711179595
"DRB13","OUT018",2757.49689970157
"FDS21","OUT035",1179.24715298565
"FDQ40","OUT045",2791.7136998937
"NCE55","OUT013",2802.7760654368
"FDX43","OUT027",4079.82059510655
"FDS12","OUT049",2064.56103558237
"DRK01","OUT027",2958.72921459374
"FDN25","OUT017",1066.41768512755
"FDB60","OUT046",3105.35837230735
"FDQ13","OUT017",1489.16269922253
"DRK13","OUT045",3032.11252859431
"DRF25","OUT018",354.943381243829
"NCD42","OUT019",-1227.66668721563
"FDW25","OUT045",1295.7929193416
"NCV29","OUT027",4302.97791970534
"NCK42","OUT035",3515.89474368358
"DRJ13","OUT027",3979.75618056404
"DRD15","OUT017",3774.43558866401
"FDM27","OUT045",2482.02622611618
"FDZ50","OUT018",2719.13346983883
"FDC04","OUT046",3843.42651711172
"FDF50","OUT049",3164.55024776715
"FDP15","OUT045",4001.73452381229
"FDK46","OUT035",4222.00350384392
"FDZ56","OUT018",2447.63536726856
"FDY60","OUT049",2466.53398713346
"FDB10","OUT035",3879.67375620904
"FDR57","OUT045",2451.97501611968
"FDU58","OUT049",3102.43932020667
"FDH02","OUT046",1487.57268061915
"FDP48","OUT013",2970.76302267371
"FDI46","OUT035",4108.93965764662
"FDW56","OUT013",3104.30266899203
"NCM19","OUT010",-141.905166443761
"FDS50","OUT027",4961.37305651457
"FDK24","OUT013",784.623135433091
"FDO36","OUT017",2964.90310820261
"FDK45","OUT027",3304.58265955838
"NCL05","OUT045",647.179057992173
"FDL32","OUT018",1571.40255478901
"FDA28","OUT049",2135.42424189402
"FDY36","OUT018",979.62516198348
"FDP32","OUT018",1733.97880671254
"FDL50","OUT046",2003.62830273337
"DRC24","OUT049",2523.60430450773
"NCS18","OUT017",1808.73114840427
"FDD16","OUT017",1337.61346274702
"NCV18","OUT013",1377.24361900723
"FDX07","OUT046",2984.10295083931
"NCZ05","OUT027",3100.78875192387
"NCI31","OUT013",629.526494810891
"FDK14","OUT049",1457.90990497675
"NCR06","OUT045",663.433954474224
"NCF54","OUT049",2838.41306783577
"DRG23","OUT010",477.52135852521
"FDD53","OUT046",742.3967001661
"NCM31","OUT027",3667.85457120135
"FDT16","OUT017",4266.62010501009
"FDR40","OUT035",1504.65195939768
"DRG25","OUT017",3036.67626314753
"FDT10","OUT035",1158.43090374865
"FDY32","OUT013",2644.78418298991
"FDN50","OUT035",1699.6061454503
"FDZ35","OUT019",-153.04964206443
"NCP54","OUT045",1851.36404716225
"NCD07","OUT035",1912.20424810004
"FDS02","OUT018",2890.24042571585
"DRN59","OUT018",514.927790474937
"DRB24","OUT013",2519.77446080601
"FDP37","OUT027",3450.32596511193
"DRB01","OUT018",2718.01060028855
"FDR47","OUT046",3113.14219394506
"NCM31","OUT010",321.897335139744
"NCF06","OUT027",5493.82254874365
"NCV17","OUT027",3483.19075015519
"FDS10","OUT049",2939.91010262112
"FDN52","OUT035",1595.88243571328
"FDZ48","OUT013",1827.22403996201
"FDJ48","OUT049",4020.09270654519
"DRB13","OUT027",4491.09684091156
"FDV59","OUT017",3556.63196466304
"FDL32","OUT035",1963.20101577067
"FDZ12","OUT035",2431.80276612338
"NCR06","OUT027",2161.96141669694
"FDP51","OUT017",2056.73693970339
"FDY22","OUT013",2348.75616755597
"FDZ38","OUT049",2847.64038221347
"NCO54","OUT035",1011.89428293361
"FDR23","OUT035",2949.87828447485
"FDM38","OUT049",1013.99730977412
"FDS25","OUT013",1836.27309829794
"FDZ22","OUT013",1406.88237836795
"FDZ20","OUT019",2135.60035701688
"FDD45","OUT010",-382.217227306794
"FDN03","OUT049",4084.36412552701
"NCW30","OUT046",4026.78129622162
"FDY24","OUT027",2363.63731874975
"FDJ26","OUT019",1488.12641826724
"FDM15","OUT049",2606.82164852496
"NCW54","OUT027",2361.17479122366
"FDA23","OUT045",1554.60573007033
"FDA39","OUT019",-1181.91328100338
"FDZ12","OUT017",2420.49766249321
"NCB42","OUT046",1839.16754960602
"FDL16","OUT046",767.742442708262
